ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NewLoanApplication,RiesgoPagAtrazo,probNoPago,Segment,int_rc_Segment,int_rc
10462,517,0.376120864029865,140610,66,8,8,1824,3,11,Rent,Masters,Widowed,17,32832.0,Riesgo bajo,0.0815624714855358,Sin riesgo,0.01,0.16000000000000003
10463,430,0.03663049224499,81557,33,6,10,17974,19,20,Rent,PhD,Widowed,28,125818.0,Riesgo muy alto,0.1655894768159869,Riesgo bajo,0.03,0.18000000000000002
10464,314,0.1256563276895625,187985,72,8,7,8357,19,0,Rent,Masters,Widowed,14,41785.0,Riesgo muy alto,0.07167335599761146,Sin riesgo,0.01,0.16000000000000003
10465,814,0.391696261467287,24142,79,9,18,12964,12,3,Mortgage,PhD,Widowed,28,272244.0,Riesgo alto,0.1570237016476055,Riesgo bajo,0.03,0.18000000000000002
10466,775,0.1682651069617942,165508,55,2,16,5515,13,6,Rent,High School,Widowed,16,82725.0,Riesgo alto,0.06712451721546343,Sin riesgo,0.01,0.16000000000000003
10467,544,0.3075676040901561,90183,21,5,0,6655,5,0,Rent,Bachelor,Widowed,19,19965.0,Riesgo medio,0.11723915204228369,Riesgo bajo,0.03,0.18000000000000002
10468,645,0.0783655880854401,165933,31,0,2,12246,3,29,Rent,Masters,Widowed,28,122460.0,Riesgo bajo,0.10495002643925556,Riesgo bajo,0.03,0.18000000000000002
10469,696,0.9580919372268836,184263,40,6,7,16973,6,0,Mortgage,Masters,Widowed,2,288541.0,Riesgo medio,0.08853958890014729,Sin riesgo,0.01,0.16000000000000003
10470,414,0.6054892077909041,78667,19,7,6,14933,7,26,Rent,Masters,Divorced,12,104531.0,Riesgo medio,0.1950821740579399,Riesgo bajo,0.03,0.18000000000000002
10471,486,0.4235794271146672,147431,41,5,0,19849,0,3,Rent,Masters,Widowed,15,416829.0,Sin riesgo,0.07471098241156753,Sin riesgo,0.01,0.16000000000000003
10472,847,0.419592782867402,116297,39,2,10,9046,18,2,Rent,High School,Widowed,13,63322.0,Riesgo muy alto,0.09706813439450937,Sin riesgo,0.01,0.16000000000000003
10473,474,0.5504136143312379,41810,83,9,5,3696,3,12,Mortgage,Masters,Divorced,2,44352.0,Riesgo bajo,0.18563296609537594,Riesgo bajo,0.03,0.18000000000000002
10474,625,0.0435115177983643,199961,37,6,16,11121,3,20,Rent,High School,Widowed,26,88968.0,Riesgo bajo,0.07011402774474948,Sin riesgo,0.01,0.16000000000000003
10475,745,0.3645371073133077,171966,30,7,7,1119,7,15,Rent,PhD,Widowed,16,17904.0,Riesgo medio,0.14261308797101915,Riesgo bajo,0.03,0.18000000000000002
10476,387,0.3435455705716628,41722,65,7,2,13363,12,13,Own,High School,Widowed,15,120267.0,Riesgo alto,0.12982997091554815,Riesgo bajo,0.03,0.18000000000000002
10477,630,0.3761492482672369,179064,68,4,7,16972,15,7,Rent,PhD,Widowed,13,169720.0,Riesgo muy alto,0.137757265855293,Riesgo bajo,0.03,0.18000000000000002
10478,340,0.1214593428231359,60358,20,8,7,14226,3,23,Mortgage,PhD,Widowed,5,284520.0,Riesgo bajo,0.10004825230462781,Riesgo bajo,0.03,0.18000000000000002
10479,822,0.2232215364283806,27231,18,5,16,1580,19,7,Mortgage,Masters,Widowed,27,17380.0,Riesgo muy alto,0.08779325009932233,Sin riesgo,0.01,0.16000000000000003
10480,592,0.0290148340207432,153738,27,8,19,17464,1,12,Mortgage,Masters,Divorced,16,34928.0,Riesgo bajo,0.13288267728886,Riesgo bajo,0.03,0.18000000000000002
10481,670,0.0522633494078488,195919,23,1,1,4717,14,11,Rent,Masters,Widowed,12,70755.0,Riesgo alto,0.06233111827051435,Sin riesgo,0.01,0.16000000000000003
10482,456,0.4477119889798555,142230,57,6,11,5093,13,0,Rent,PhD,Widowed,9,101860.0,Riesgo alto,0.15039226072730066,Riesgo bajo,0.03,0.18000000000000002
10483,755,0.3542275843996244,91415,35,8,11,1028,7,7,Mortgage,High School,Widowed,2,21588.0,Riesgo medio,0.06404366033655454,Sin riesgo,0.01,0.16000000000000003
10484,608,0.3076053370191632,187117,75,4,5,5751,0,22,Rent,PhD,Widowed,15,34506.0,Sin riesgo,0.1533170440323916,Riesgo bajo,0.03,0.18000000000000002
10485,799,0.3299628256966038,133611,39,4,0,17374,18,0,Mortgage,PhD,Widowed,18,330106.0,Riesgo muy alto,0.11345815076427199,Riesgo bajo,0.03,0.18000000000000002
10486,763,0.8567479263761084,73811,35,5,8,2519,6,3,Mortgage,High School,Widowed,6,32747.0,Riesgo medio,0.11644831008292657,Riesgo bajo,0.03,0.18000000000000002
10487,575,0.452241748992396,192713,69,9,2,2165,9,14,Rent,PhD,Widowed,1,34640.0,Riesgo medio,0.1363929093772093,Riesgo bajo,0.03,0.18000000000000002
10488,615,0.2644375407043089,98089,43,8,18,16781,9,20,Rent,High School,Widowed,17,117467.0,Riesgo medio,0.09929682040282983,Sin riesgo,0.01,0.16000000000000003
10489,810,0.2822730588402211,183055,39,6,1,13323,9,26,Rent,Bachelor,Widowed,9,159876.0,Riesgo medio,0.1410778125069425,Riesgo bajo,0.03,0.18000000000000002
10490,709,0.4031293630201568,53502,19,6,1,3981,10,6,Rent,Masters,Widowed,13,79620.0,Riesgo medio,0.06998180842489997,Sin riesgo,0.01,0.16000000000000003
10491,649,0.6610336724687379,25165,48,1,0,19885,2,7,Rent,Masters,Widowed,26,198850.0,Riesgo bajo,0.1362254393715198,Riesgo bajo,0.03,0.18000000000000002
10492,780,0.807178881407125,129076,54,3,0,8165,6,13,Mortgage,PhD,Widowed,3,73485.0,Riesgo medio,0.16477458174425158,Riesgo bajo,0.03,0.18000000000000002
10493,347,0.5801545784362885,98123,46,0,2,14597,4,9,Own,Masters,Widowed,1,291940.0,Riesgo bajo,0.16500702136982226,Riesgo bajo,0.03,0.18000000000000002
10494,607,0.4530177676586214,92500,25,1,12,3858,2,8,Mortgage,Masters,Widowed,27,15432.0,Riesgo bajo,0.14488753782514668,Riesgo bajo,0.03,0.18000000000000002
10495,768,0.3809735185352767,49098,62,9,2,18593,17,9,Mortgage,Masters,Widowed,1,278895.0,Riesgo muy alto,0.08071421599531772,Sin riesgo,0.01,0.16000000000000003
10496,843,0.799434513340952,73289,27,2,3,7782,6,24,Mortgage,High School,Widowed,14,54474.0,Riesgo medio,0.18725069196978306,Riesgo bajo,0.03,0.18000000000000002
10497,601,0.0523873633325491,145658,20,2,11,15440,16,0,Own,PhD,Widowed,25,185280.0,Riesgo muy alto,0.14304462716853594,Riesgo bajo,0.03,0.18000000000000002
10498,823,0.9427052632296808,189487,78,5,0,10108,7,4,Own,High School,Widowed,19,30324.0,Riesgo medio,0.15704319108431883,Riesgo bajo,0.03,0.18000000000000002
10499,523,0.6441241182917177,36313,88,5,5,11522,6,3,Rent,Masters,Widowed,0,57610.0,Riesgo medio,0.10633688878116285,Riesgo bajo,0.03,0.18000000000000002
10500,344,0.0458331574176044,141480,54,1,13,17097,5,6,Rent,PhD,Widowed,2,239358.0,Riesgo medio,0.0930679395401148,Sin riesgo,0.01,0.16000000000000003
10501,805,0.3088085006308002,102312,52,8,2,19183,6,19,Rent,Masters,Widowed,8,191830.0,Riesgo medio,0.06367105329471447,Sin riesgo,0.01,0.16000000000000003
10502,378,0.0949633328790051,46164,44,8,2,15078,9,10,Mortgage,High School,Widowed,23,211092.0,Riesgo medio,0.0672203938342298,Sin riesgo,0.01,0.16000000000000003
10503,613,0.1704644939280047,109993,56,8,7,15674,14,26,Mortgage,PhD,Widowed,8,172414.0,Riesgo alto,0.13341151339133345,Riesgo bajo,0.03,0.18000000000000002
10504,328,0.0184392065117181,57687,18,5,12,15821,1,7,Rent,Masters,Married,1,332241.0,Riesgo bajo,0.16573045830377411,Riesgo bajo,0.03,0.18000000000000002
10505,483,0.367783522662556,105987,54,7,5,9723,2,8,Mortgage,Bachelor,Widowed,0,29169.0,Riesgo bajo,0.14256707673113742,Riesgo bajo,0.03,0.18000000000000002
10506,738,0.9423344712801478,171796,20,4,4,16230,7,15,Mortgage,Masters,Divorced,6,308370.0,Riesgo medio,0.18998546313417145,Riesgo bajo,0.03,0.18000000000000002
10507,395,0.0846403236879408,186695,28,8,10,13528,9,2,Mortgage,High School,Widowed,23,229976.0,Riesgo medio,0.05415037399201429,Sin riesgo,0.01,0.16000000000000003
10508,628,0.4266961077553842,51882,60,5,11,13701,18,8,Rent,High School,Widowed,18,41103.0,Riesgo muy alto,0.10479396568943403,Riesgo bajo,0.03,0.18000000000000002
10509,848,0.080624164261346,43360,51,1,4,11753,9,7,Mortgage,Masters,Widowed,7,58765.0,Riesgo medio,0.0758940968743592,Sin riesgo,0.01,0.16000000000000003
10510,785,0.7145127606062892,36844,35,6,1,12047,2,5,Mortgage,Masters,Married,1,156611.0,Riesgo bajo,0.1795629906437021,Riesgo bajo,0.03,0.18000000000000002
10511,452,0.1608831844538335,196720,53,1,11,5424,6,6,Rent,Masters,Single,1,21696.0,Riesgo medio,0.16877461690752438,Riesgo bajo,0.03,0.18000000000000002
10512,701,0.2412979534521443,165954,34,7,10,9220,4,11,Rent,Masters,Single,16,147520.0,Riesgo bajo,0.1659020216891005,Riesgo bajo,0.03,0.18000000000000002
10513,633,0.0860286765782031,163403,50,5,7,12492,12,10,Own,High School,Widowed,14,99936.0,Riesgo alto,0.09073770071026878,Sin riesgo,0.01,0.16000000000000003
10514,643,0.063198229218418,189524,52,4,4,19212,8,12,Rent,High School,Widowed,16,57636.0,Riesgo medio,0.053103643810010016,Sin riesgo,0.01,0.16000000000000003
10515,642,0.0409356004450407,138830,89,3,2,10149,7,3,Rent,High School,Single,7,121788.0,Riesgo medio,0.16782879272704293,Riesgo bajo,0.03,0.18000000000000002
10516,666,0.7424561960169651,100445,43,2,0,7156,7,15,Rent,Masters,Widowed,11,128808.0,Riesgo medio,0.1644477487453674,Riesgo bajo,0.03,0.18000000000000002
10517,476,0.3394912449545458,163232,56,8,4,14849,2,1,Own,Masters,Married,10,282131.0,Riesgo bajo,0.18383477534187337,Riesgo bajo,0.03,0.18000000000000002
10518,508,0.0749217234274033,77249,43,6,8,12700,5,24,Rent,High School,Widowed,26,177800.0,Riesgo medio,0.09250077885768218,Sin riesgo,0.01,0.16000000000000003
10519,400,0.7341341798508386,80454,41,5,8,7539,0,5,Own,Masters,Widowed,14,37695.0,Sin riesgo,0.14821628618698462,Riesgo bajo,0.03,0.18000000000000002
10520,394,0.9984248043708424,198561,53,7,3,5111,9,0,Rent,Masters,Widowed,19,51110.0,Riesgo medio,0.1341184513196156,Riesgo bajo,0.03,0.18000000000000002
10521,346,0.5699676778494611,140858,42,2,10,18564,8,0,Rent,Masters,Widowed,2,315588.0,Riesgo medio,0.11242992212767093,Riesgo bajo,0.03,0.18000000000000002
10522,512,0.5385383751378383,190159,29,7,4,18974,9,11,Own,Masters,Single,4,189740.0,Riesgo medio,0.18575273342611368,Riesgo bajo,0.03,0.18000000000000002
10523,638,0.0239578485347302,150754,47,6,5,9509,18,9,Rent,PhD,Widowed,18,76072.0,Riesgo muy alto,0.10843154650448492,Riesgo bajo,0.03,0.18000000000000002
10524,482,0.0029833085295419,188934,27,0,3,18186,11,10,Mortgage,High School,Widowed,8,254604.0,Riesgo alto,0.11425589284647811,Riesgo bajo,0.03,0.18000000000000002
10525,828,0.4005391270726717,72599,47,8,4,9229,9,24,Rent,Masters,Widowed,23,184580.0,Riesgo medio,0.12823265080244345,Riesgo bajo,0.03,0.18000000000000002
10526,559,0.5811592951550808,50475,32,4,7,5716,10,13,Mortgage,High School,Widowed,11,22864.0,Riesgo medio,0.16149922059059038,Riesgo bajo,0.03,0.18000000000000002
10527,830,0.0059210069550881,138881,69,9,7,16661,16,0,Rent,Masters,Widowed,7,216593.0,Riesgo muy alto,0.03652658263558688,Sin riesgo,0.01,0.16000000000000003
10528,841,0.9142335248220712,195700,47,6,0,9029,19,13,Rent,PhD,Widowed,12,198638.0,Riesgo muy alto,0.18195003524822254,Riesgo bajo,0.03,0.18000000000000002
10529,748,0.6566794486081912,106575,52,9,16,9168,1,17,Rent,High School,Widowed,6,165024.0,Riesgo bajo,0.1290510789409328,Riesgo bajo,0.03,0.18000000000000002
10530,438,0.4300923511624034,95260,48,7,5,11358,8,10,Mortgage,Masters,Widowed,20,215802.0,Riesgo medio,0.10868602071066813,Riesgo bajo,0.03,0.18000000000000002
10531,457,0.2514426894088869,33195,22,8,15,11980,19,21,Mortgage,Masters,Widowed,13,251580.0,Riesgo muy alto,0.10451339779136001,Riesgo bajo,0.03,0.18000000000000002
10532,430,0.3158641945913071,66071,54,6,13,14576,1,1,Mortgage,Bachelor,Widowed,8,116608.0,Riesgo bajo,0.16032141231709104,Riesgo bajo,0.03,0.18000000000000002
10533,816,0.1381488608216394,46212,53,2,14,1904,12,1,Rent,PhD,Widowed,2,34272.0,Riesgo alto,0.12619001191055515,Riesgo bajo,0.03,0.18000000000000002
10534,703,0.5038858155428152,32008,51,8,5,9428,14,7,Mortgage,High School,Divorced,4,188560.0,Riesgo alto,0.18625052947829748,Riesgo bajo,0.03,0.18000000000000002
10535,821,0.3228883985638644,120542,31,5,5,9270,0,10,Mortgage,High School,Widowed,2,101970.0,Sin riesgo,0.04640668875021901,Sin riesgo,0.01,0.16000000000000003
10536,776,0.2020625843857598,133893,30,8,13,1002,1,1,Own,PhD,Widowed,8,19038.0,Riesgo bajo,0.0997781693045974,Sin riesgo,0.01,0.16000000000000003
10537,443,0.4556989580406669,165866,27,7,4,12699,11,15,Mortgage,Masters,Widowed,1,279378.0,Riesgo alto,0.10740236555591014,Riesgo bajo,0.03,0.18000000000000002
10538,623,0.0911494364382414,145853,69,6,17,16284,15,8,Rent,Masters,Divorced,4,211692.0,Riesgo muy alto,0.17877569360763812,Riesgo bajo,0.03,0.18000000000000002
10539,790,0.6852299357703203,57341,39,8,10,5575,17,3,Mortgage,Masters,Widowed,23,50175.0,Riesgo muy alto,0.12603066195109514,Riesgo bajo,0.03,0.18000000000000002
10540,831,0.5300079773488741,151557,51,5,2,11612,12,0,Mortgage,Masters,Single,5,209016.0,Riesgo alto,0.1804559295940228,Riesgo bajo,0.03,0.18000000000000002
10541,500,0.2729408831857849,74560,45,6,10,19986,5,0,Mortgage,Masters,Widowed,27,139902.0,Riesgo medio,0.07623712734913657,Sin riesgo,0.01,0.16000000000000003
10542,610,0.0316418357069847,149486,80,7,18,19506,2,23,Mortgage,PhD,Widowed,20,312096.0,Riesgo bajo,0.14694010330602905,Riesgo bajo,0.03,0.18000000000000002
10543,846,0.5172984919580395,73297,21,7,1,14699,15,28,Rent,High School,Widowed,5,29398.0,Riesgo muy alto,0.1229039041863509,Riesgo bajo,0.03,0.18000000000000002
10544,629,0.000978905216039,157295,64,3,19,18559,13,19,Rent,Bachelor,Widowed,28,111354.0,Riesgo alto,0.07803865303529786,Sin riesgo,0.01,0.16000000000000003
10545,756,0.3441805276151312,191206,54,5,3,11030,11,25,Own,High School,Widowed,1,220600.0,Riesgo alto,0.12858482899783208,Riesgo bajo,0.03,0.18000000000000002
10546,602,0.1057612448196352,162760,19,3,11,17062,10,16,Rent,High School,Widowed,14,358302.0,Riesgo medio,0.07966624579735089,Sin riesgo,0.01,0.16000000000000003
10547,835,0.5114538931771041,94494,87,9,7,1507,11,16,Mortgage,Masters,Widowed,3,31647.0,Riesgo alto,0.13017564980969878,Riesgo bajo,0.03,0.18000000000000002
10548,723,0.3342295505632138,45244,73,1,12,7180,11,2,Mortgage,Masters,Widowed,26,150780.0,Riesgo alto,0.12710172789835025,Riesgo bajo,0.03,0.18000000000000002
10549,801,0.4663012547905222,162334,60,9,2,17119,5,3,Rent,Masters,Widowed,3,85595.0,Riesgo medio,0.03784169658279759,Sin riesgo,0.01,0.16000000000000003
10550,700,0.3049420887715691,192942,57,5,6,19318,9,4,Own,Bachelor,Widowed,17,289770.0,Riesgo medio,0.14811853452892446,Riesgo bajo,0.03,0.18000000000000002
10551,707,0.6143429452743533,67763,87,8,13,10834,12,18,Mortgage,High School,Widowed,4,216680.0,Riesgo alto,0.15716661693461345,Riesgo bajo,0.03,0.18000000000000002
10552,343,0.1823343003789693,81696,73,1,5,4275,6,7,Rent,High School,Widowed,12,21375.0,Riesgo medio,0.07325532441671921,Sin riesgo,0.01,0.16000000000000003
10553,799,0.5880413950416942,111170,21,8,2,13792,0,2,Rent,High School,Single,5,179296.0,Sin riesgo,0.1662780050808488,Riesgo bajo,0.03,0.18000000000000002
10554,671,0.7247466443598227,123890,38,8,5,9637,9,10,Rent,Bachelor,Widowed,13,154192.0,Riesgo medio,0.17067302872344028,Riesgo bajo,0.03,0.18000000000000002
10555,419,0.51870198091437,42461,70,7,4,14948,12,11,Rent,High School,Widowed,4,44844.0,Riesgo alto,0.11502761214989485,Riesgo bajo,0.03,0.18000000000000002
10556,600,0.2254703978711033,129173,30,7,4,4388,6,6,Mortgage,Masters,Widowed,12,35104.0,Riesgo medio,0.03234337265196167,Sin riesgo,0.01,0.16000000000000003
10557,409,0.1783743279508,166116,45,9,17,11378,2,1,Own,Masters,Divorced,19,68268.0,Riesgo bajo,0.19695893121270425,Riesgo bajo,0.03,0.18000000000000002
10558,342,0.3957078384024587,84621,21,7,8,11423,17,17,Own,High School,Widowed,2,205614.0,Riesgo muy alto,0.14733850669237153,Riesgo bajo,0.03,0.18000000000000002
10559,589,0.0706665152847044,138136,47,1,5,4641,4,6,Rent,Masters,Single,20,92820.0,Riesgo bajo,0.15975132375984913,Riesgo bajo,0.03,0.18000000000000002
10560,654,0.545530426244994,164434,38,3,6,6219,8,9,Rent,High School,Widowed,24,55971.0,Riesgo medio,0.12443371293597873,Riesgo bajo,0.03,0.18000000000000002
10561,514,0.5480127700997192,87013,56,8,1,19233,0,18,Mortgage,Masters,Widowed,10,307728.0,Sin riesgo,0.11476830442384986,Riesgo bajo,0.03,0.18000000000000002
10562,756,0.5065503740216921,41431,21,6,13,8177,6,5,Rent,Bachelor,Widowed,12,65416.0,Riesgo medio,0.14163346860520998,Riesgo bajo,0.03,0.18000000000000002
10563,776,0.1205269819884038,196194,19,0,16,9784,3,8,Mortgage,Masters,Single,9,117408.0,Riesgo bajo,0.17737519576428948,Riesgo bajo,0.03,0.18000000000000002
10564,846,0.7948340304645334,168784,84,9,12,12484,10,1,Rent,Masters,Widowed,20,137324.0,Riesgo medio,0.12138719733817141,Riesgo bajo,0.03,0.18000000000000002
10565,610,0.0307987569665977,99531,20,3,5,18397,11,25,Own,High School,Widowed,21,202367.0,Riesgo alto,0.13863474145221674,Riesgo bajo,0.03,0.18000000000000002
10566,827,0.675497531820947,121376,49,2,9,19981,2,7,Own,Bachelor,Widowed,7,159848.0,Riesgo bajo,0.18413919752519534,Riesgo bajo,0.03,0.18000000000000002
10567,513,0.1108475270909515,39412,46,5,2,19522,19,22,Rent,High School,Widowed,5,234264.0,Riesgo muy alto,0.09742485967153781,Sin riesgo,0.01,0.16000000000000003
10568,383,0.0353947763643234,195950,59,9,9,11432,15,5,Own,Bachelor,Widowed,4,114320.0,Riesgo muy alto,0.17106110168330732,Riesgo bajo,0.03,0.18000000000000002
10569,795,0.3051574133412776,185612,25,4,1,6840,11,16,Mortgage,PhD,Widowed,0,13680.0,Riesgo alto,0.1156228073704229,Riesgo bajo,0.03,0.18000000000000002
10570,340,0.0643217953765915,130021,66,5,13,1542,13,16,Rent,Masters,Widowed,2,9252.0,Riesgo alto,0.09702475760820603,Sin riesgo,0.01,0.16000000000000003
10571,454,0.0968964906609396,115564,65,4,10,10321,19,1,Rent,PhD,Widowed,22,206420.0,Riesgo muy alto,0.1285052479102747,Riesgo bajo,0.03,0.18000000000000002
10572,527,0.4339670380950413,31698,31,1,10,9567,1,18,Mortgage,Masters,Widowed,28,172206.0,Riesgo bajo,0.1795498283957603,Riesgo bajo,0.03,0.18000000000000002
10573,706,0.0610185524691601,121951,21,9,19,12524,10,0,Own,Masters,Divorced,22,175336.0,Riesgo medio,0.165710814945026,Riesgo bajo,0.03,0.18000000000000002
10574,730,0.3306936041587797,125957,48,8,15,3534,15,4,Mortgage,High School,Widowed,9,14136.0,Riesgo muy alto,0.08144360300068879,Sin riesgo,0.01,0.16000000000000003
10575,793,0.0039014306400165,55108,20,7,2,7920,8,8,Rent,Masters,Widowed,11,150480.0,Riesgo medio,0.016952821632878673,Sin riesgo,0.01,0.16000000000000003
10576,686,0.3412209631575041,133256,85,5,7,10995,7,0,Rent,High School,Widowed,6,208905.0,Riesgo medio,0.042251993780988345,Sin riesgo,0.01,0.16000000000000003
10577,441,0.0817357349689327,72179,81,4,5,8372,10,2,Own,Masters,Widowed,29,33488.0,Riesgo medio,0.12536130257644187,Riesgo bajo,0.03,0.18000000000000002
10578,445,0.0591816075489166,133106,36,9,11,15758,4,29,Mortgage,High School,Married,0,220612.0,Riesgo bajo,0.15486202378431008,Riesgo bajo,0.03,0.18000000000000002
10579,518,0.2947291317133894,147171,39,7,2,19706,10,19,Own,High School,Widowed,6,275884.0,Riesgo medio,0.11276297206573224,Riesgo bajo,0.03,0.18000000000000002
10580,681,0.0053833675301241,117986,62,9,6,15396,10,14,Rent,Masters,Single,4,107772.0,Riesgo medio,0.16698801149989517,Riesgo bajo,0.03,0.18000000000000002
10581,773,0.6940694608273539,68421,51,8,6,19944,4,10,Mortgage,Masters,Widowed,20,418824.0,Riesgo bajo,0.1122804813818097,Riesgo bajo,0.03,0.18000000000000002
10582,836,0.0711636263308441,68966,72,5,16,3871,3,14,Rent,Masters,Widowed,14,77420.0,Riesgo bajo,0.04999260713453137,Sin riesgo,0.01,0.16000000000000003
10583,605,0.2607552145751436,143833,57,9,13,1581,5,28,Mortgage,High School,Widowed,21,25296.0,Riesgo medio,0.1259323474473728,Riesgo bajo,0.03,0.18000000000000002
10584,615,0.373610929425387,140124,52,9,13,13489,14,15,Mortgage,High School,Divorced,4,202335.0,Riesgo alto,0.1762209802050796,Riesgo bajo,0.03,0.18000000000000002
10585,656,0.1767977257281238,60195,52,5,18,2900,13,6,Own,Masters,Widowed,28,14500.0,Riesgo alto,0.1181676175877891,Riesgo bajo,0.03,0.18000000000000002
10586,494,0.3890419651705215,116587,69,5,1,13841,4,3,Rent,High School,Widowed,27,27682.0,Riesgo bajo,0.08592279825842684,Sin riesgo,0.01,0.16000000000000003
10587,667,0.1913946339245955,142657,20,4,7,14115,9,29,Mortgage,High School,Widowed,10,197610.0,Riesgo medio,0.10357929635451307,Riesgo bajo,0.03,0.18000000000000002
10588,342,0.1054784713284142,42003,40,9,18,12538,11,11,Mortgage,High School,Widowed,28,188070.0,Riesgo alto,0.08289856795702419,Sin riesgo,0.01,0.16000000000000003
10589,778,0.1443315945834843,24038,50,8,12,8502,4,13,Mortgage,Bachelor,Widowed,9,76518.0,Riesgo bajo,0.11285138309570139,Riesgo bajo,0.03,0.18000000000000002
10590,768,0.3395370107296782,183506,35,7,2,13233,19,9,Mortgage,Masters,Single,9,198495.0,Riesgo muy alto,0.16546175218770745,Riesgo bajo,0.03,0.18000000000000002
10591,591,0.2551236190817538,153525,36,6,14,11963,9,20,Rent,Masters,Single,13,59815.0,Riesgo medio,0.19073680768971737,Riesgo bajo,0.03,0.18000000000000002
10592,476,0.522878415196781,126302,45,7,2,5844,9,5,Mortgage,Masters,Married,13,17532.0,Riesgo medio,0.1895302157281082,Riesgo bajo,0.03,0.18000000000000002
10593,373,0.0076191411055727,151744,29,4,11,15067,5,6,Mortgage,High School,Divorced,21,105469.0,Riesgo medio,0.1603720860254444,Riesgo bajo,0.03,0.18000000000000002
10594,682,0.6159132374710089,184394,51,4,16,12936,15,19,Rent,Masters,Widowed,9,142296.0,Riesgo muy alto,0.16073820858147675,Riesgo bajo,0.03,0.18000000000000002
10595,716,0.4040380962061326,32238,59,6,3,2253,14,12,Mortgage,Masters,Widowed,14,24783.0,Riesgo alto,0.12309178683814921,Riesgo bajo,0.03,0.18000000000000002
10596,384,0.0682883542441419,170091,35,6,12,7889,17,3,Rent,Masters,Widowed,13,157780.0,Riesgo muy alto,0.06496483684644026,Sin riesgo,0.01,0.16000000000000003
10597,469,0.3406079265753132,20506,18,9,7,7474,10,9,Own,Masters,Widowed,17,142006.0,Riesgo medio,0.08518034494114814,Sin riesgo,0.01,0.16000000000000003
10598,740,0.1616064845279894,65728,86,2,10,11072,0,20,Mortgage,High School,Widowed,19,99648.0,Sin riesgo,0.14807295045247393,Riesgo bajo,0.03,0.18000000000000002
10599,808,0.9201651673755444,73483,85,6,8,19963,9,19,Rent,Masters,Widowed,15,79852.0,Riesgo medio,0.16210006497307866,Riesgo bajo,0.03,0.18000000000000002
10600,663,0.4045052791216338,149432,24,7,11,17967,12,5,Mortgage,Masters,Widowed,25,359340.0,Riesgo alto,0.07640812848310949,Sin riesgo,0.01,0.16000000000000003
10601,569,0.2050665381411165,148515,79,5,2,17060,16,5,Own,High School,Widowed,17,34120.0,Riesgo muy alto,0.12199148629728501,Riesgo bajo,0.03,0.18000000000000002
10602,825,0.0118108928939217,156280,32,7,15,13898,2,5,Rent,Masters,Married,16,55592.0,Riesgo bajo,0.16220857514521905,Riesgo bajo,0.03,0.18000000000000002
10603,530,0.1588124170371238,181308,27,3,2,10827,2,2,Mortgage,PhD,Widowed,16,162405.0,Riesgo bajo,0.09149321690266417,Sin riesgo,0.01,0.16000000000000003
10604,342,0.5066580554219364,88205,76,9,0,18491,4,8,Mortgage,Masters,Married,4,314347.0,Riesgo bajo,0.19518979562577446,Riesgo bajo,0.03,0.18000000000000002
10605,509,0.2990805894895557,66539,29,8,12,6581,8,16,Rent,High School,Widowed,4,92134.0,Riesgo medio,0.08715363651371284,Sin riesgo,0.01,0.16000000000000003
10606,369,0.4993985554940492,188224,29,9,6,4500,14,11,Mortgage,PhD,Widowed,16,27000.0,Riesgo alto,0.1318289298328414,Riesgo bajo,0.03,0.18000000000000002
10607,315,0.3282100007475051,93969,68,6,14,8463,8,3,Rent,Masters,Widowed,17,76167.0,Riesgo medio,0.07994617489445546,Sin riesgo,0.01,0.16000000000000003
10608,816,0.0197014848141799,39420,39,4,0,14842,11,0,Mortgage,High School,Divorced,0,163262.0,Riesgo alto,0.1712021380847065,Riesgo bajo,0.03,0.18000000000000002
10609,788,0.2642288684235537,155855,64,6,18,14029,18,28,Rent,PhD,Widowed,20,84174.0,Riesgo muy alto,0.15742321460010741,Riesgo bajo,0.03,0.18000000000000002
10610,788,0.3270287441360874,112471,69,6,6,10722,9,13,Rent,Bachelor,Widowed,7,32166.0,Riesgo medio,0.11097960219084042,Riesgo bajo,0.03,0.18000000000000002
10611,845,0.714521585883191,164712,74,4,8,14618,2,2,Mortgage,PhD,Widowed,26,58472.0,Riesgo bajo,0.16451686813288935,Riesgo bajo,0.03,0.18000000000000002
10612,468,0.1032055315585351,101774,54,8,0,18716,1,13,Mortgage,High School,Married,11,393036.0,Riesgo bajo,0.17949915560606824,Riesgo bajo,0.03,0.18000000000000002
10613,520,0.6667586792842704,125328,35,9,12,4925,0,17,Mortgage,Masters,Widowed,2,64025.0,Sin riesgo,0.10966395280329573,Riesgo bajo,0.03,0.18000000000000002
10614,527,0.6261686101904994,32575,23,3,5,10828,4,19,Mortgage,Masters,Widowed,6,184076.0,Riesgo bajo,0.15727281111672076,Riesgo bajo,0.03,0.18000000000000002
10615,529,0.8869655201839232,125708,50,7,1,9580,3,29,Rent,Masters,Widowed,1,38320.0,Riesgo bajo,0.16286978705050567,Riesgo bajo,0.03,0.18000000000000002
